epoch,train_loss,eval_loss,eval_top1,eval_top5
95,2.761171904894022,2.0123568562316896,55.22999997192383,78.61599999023437
96,2.740830746980814,2.017105074272156,55.28600000366211,78.35199997070312
97,2.7349033126464257,2.0100854203414915,55.51600000244141,78.58999997314453
98,2.729237758196317,1.9838264331054687,56.04399999511719,79.07400004394532
99,2.7371893295874963,1.987295765838623,55.68800001708984,78.96999999023437
100,2.716898340445298,2.0159060475921633,55.50399999267578,78.51799999267578
101,2.7131570256673374,1.9999183204650879,55.47399998657227,78.79000003417968
102,2.7244067054528456,1.9810498720550538,55.97399999755859,79.16200001708984
103,2.710057740028088,1.9877380099868776,56.20399997314453,79.1360000390625
104,2.6982357318584738,1.9888839785385133,55.72599999023438,79.16000002197265
105,2.712424314939059,1.9806768711090088,56.03599997802734,79.17800002197265
106,2.6935312839654775,1.9758680982589722,55.98799997436524,79.16999997802735
107,2.6850327986937303,1.9828211639785767,55.943999974365234,78.98800002197265
108,2.6701926176364603,1.9622196309280395,56.40400000366211,79.19999997314453
109,2.69320285320282,1.9799828497695924,56.12199998413086,79.10800005126953
110,2.6914162727502675,1.9670188534927369,56.4539999975586,79.20799999755859
111,2.6760100493064294,1.970723144454956,56.4039999987793,79.28600001708985
112,2.6729155962283793,1.9585438730621338,56.84800001220703,79.48000002197266
113,2.6835568914046655,1.960530761566162,56.47199997070312,79.36399996826172
114,2.650175860294929,1.9719750815582275,56.34799998291015,79.26200000488281
115,2.6797939309707055,1.9534228261566162,56.37799998779297,79.53199999023437
116,2.641567065165593,1.9475238277816773,56.81799996826172,79.60599999023438
117,2.662989020347595,1.9574322423934936,56.44400000732422,79.54799998046875
118,2.6653406528326182,1.9378162384796143,56.917999998779294,79.83600000732422
119,2.6405445704093347,1.954709931526184,56.77399998779297,79.48799999755859
120,2.6466513184400706,1.9413889604568482,56.857999990234376,79.86200002441406
121,2.6418782564309926,1.9549337358474732,56.37199998413086,79.62999997558593
122,2.6290279580996585,1.9379122610473634,57.03999999267578,79.74000001953125
123,2.6350496961520267,1.9555091691589355,56.62399998779297,79.38599999511719
124,2.62525913807062,1.9415651935195923,57.033999965820314,79.76599994628906
125,2.619479912977952,1.936175330543518,56.935999998779295,79.7359999975586
126,2.6287888334347653,1.934215852355957,57.24400002563477,79.73799999755859
127,2.6123710503944984,1.9302439357757568,57.26400001708984,79.91999999755859
128,2.6158405863321743,1.9225399648284913,57.45600002441406,80.1639999951172
129,2.621423602104187,1.9275604914855957,57.06400000610351,79.81799995361328
130,2.6212247289144077,1.918433607826233,57.4099999987793,80.11799997070312
131,2.596134818517245,1.9307433445739746,57.14200003662109,79.82999999023437
132,2.6035635333794813,1.9153635723114013,57.30599998657227,80.2340000024414
133,2.590490208222316,1.92016043094635,57.36000000366211,80.07600002441406
134,2.6014520480082584,1.9057495471954347,57.48800000854492,80.3439999975586
135,2.591098414017604,1.9083182040405273,57.89400000854492,80.31800001708984
136,2.5959770725323605,1.9195936992645264,57.33199997558594,79.99199996826172
137,2.5767474403748145,1.8994900216293336,57.88599996948242,80.42599999755859
138,2.5821305100734415,1.9072131563568115,57.85199999267578,80.23000004638672
139,2.574342952324794,1.9121852473068237,57.55599997558594,80.2400000024414
140,2.562945012862866,1.9081617080688476,57.7340000012207,80.2999999975586
141,2.5648893072054935,1.8944384594726562,57.788,80.32800004882813
142,2.5706542684481692,1.8946073938369752,57.71199999755859,80.512
143,2.5562637081513038,1.8956152478408814,57.847999998779294,80.40599999267579
144,2.5602290401091943,1.8829800411224364,58.11999999511719,80.85599998779297
145,2.562333936874683,1.880333264389038,58.02399996826172,80.74599999023438
146,2.549244293799767,1.8937910612869262,57.79199998046875,80.49400002197265
147,2.5421888415630045,1.8911452672576905,57.99000001708984,80.3679999975586
148,2.5432078746648936,1.889167537651062,58.11999997558594,80.55199997314453
149,2.549995426948254,1.8798814853286743,58.13199997070313,80.6080000024414
150,2.5315405909831705,1.8915962461853026,58.09999997436523,80.51999999267578
151,2.5469211431650014,1.8586349969863891,58.71200001464844,81.00999993896484
152,2.554492574471694,1.869059878578186,58.56399998779297,80.86000001708985
153,2.5159047612777123,1.8781376371383667,58.32799996826172,80.92800000732421
154,2.5335877583577084,1.8734131563186645,58.512000002441404,80.94799999267578
155,2.5291369282282314,1.8696979338073731,58.52199997314453,81.09199999511719
156,2.501330737884228,1.8731256827163696,58.38199998046875,81.0519999975586
157,2.5096340500391445,1.8732596941375732,58.27200000610352,80.95000004638672
158,2.513825086446909,1.8908811097717284,58.10399998779297,80.77800002441407
159,2.518906084390787,1.8538513082504273,58.71800000488281,81.1520000390625
160,2.5246531779949484,1.8658559462356568,58.72399996582031,81.01200003173828
161,2.5037965086790233,1.8753069857025146,58.464000017089845,80.83599999267578
162,2.4955089413202725,1.854187176322937,58.67599997192383,81.2119999609375
163,2.4969943991074195,1.8514349989700318,58.653999974365234,81.07600003417969
164,2.506424945134383,1.8533319664001464,58.67199997558594,81.20800001708984
165,2.4957482631389913,1.859639603767395,58.64800000244141,81.17199999267578
166,2.4976843687204213,1.8492775861740112,59.0959999987793,81.26199996337891
167,2.4871999621391296,1.8494621508026123,58.94799998413086,81.29800001953124
168,2.488485758121197,1.8556326148605347,58.793999968261716,81.03799997070313
169,2.4774390046413126,1.854717791786194,58.728000034179686,81.08200003173827
170,2.4633132219314575,1.854088487930298,58.875999997558594,81.16800001464844
171,2.47847947707543,1.8428536415100099,59.168000017089845,81.28400001708984
172,2.456581963942601,1.839880686416626,59.22199995849609,81.3859999609375
173,2.45465886592865,1.8479750368881225,59.09399999267578,81.1499999609375
174,2.472735515007606,1.8356213166427613,59.240000006103514,81.32800001708985
175,2.468905962430514,1.8443334100341797,59.05800000732422,81.22999998779297
176,2.453300040501815,1.833598618812561,59.359999997558596,81.57399998779297
177,2.4507368298677297,1.8436779067611695,59.1559999633789,81.39200003417969
178,2.4697299737196703,1.8592435347747802,59.04799999755859,81.09200003417969
179,2.4523446559906006,1.8353656000518799,59.395999986572264,81.40999999511719
180,2.4421565120036783,1.8424079260253907,59.377999963378905,81.25200000976562
181,2.4369706557347226,1.8178711847305298,59.674000014648435,81.62800003417969
182,2.442753846828754,1.8365630285644532,59.26599999633789,81.37399998291015
183,2.4359691601533155,1.8376839394378661,59.13600001708984,81.53000002441406
184,2.4402629733085632,1.8283329489135742,59.29999996948242,81.67799999267578
185,2.4389135975104113,1.836460888557434,59.40399999267578,81.61400001953125
186,2.4461084879361668,1.8308616129684447,59.35999999267578,81.59600001220703
187,2.419070317195012,1.83432517288208,59.289999975585935,81.50799997558593
188,2.4177245589403005,1.8332229642105102,59.402000014648436,81.49799998779297
189,2.404388271845304,1.8220360218048095,59.466000034179686,81.58199998779297
190,2.411227125387925,1.8303389725112915,59.28599999023437,81.60799999023438
191,2.4178877014380236,1.8299910735321046,59.474000009765625,81.61000001220702
192,2.3974481683511,1.8256401393508912,59.419999992675784,81.77200001708984
193,2.407613685497871,1.8277626571273804,59.58400001708984,81.58999993652344
194,2.4108476776343126,1.8290035871124268,59.5519999609375,81.39199996337891
195,2.4068801815693197,1.8158155346679687,59.76599998535156,81.75799999267578
196,2.397450648821317,1.8068276527404785,59.765999975585935,81.79000001953125
197,2.3872189475939822,1.8198729427337645,59.71599999267578,81.6779999609375
198,2.39651207281993,1.827159740638733,59.709999973144534,81.61399997314453
199,2.3832237170292783,1.8234871461868287,59.73399997436523,81.6999999609375
200,2.3840076648272,1.8195690714263917,59.698000017089846,81.65600001708984
201,2.3750315583669224,1.8171022454833985,59.90200001708985,81.56599999267578
202,2.369843785579388,1.8094824278259278,59.865999982910154,81.77799999023438
203,2.362170233176305,1.807919167327881,59.84199998535156,81.85399998779297
204,2.371097078690162,1.8186010842895508,59.7039999609375,81.7500000048828
205,2.3556618690490723,1.8165874066162109,59.80999996582031,81.71000002197266
206,2.3549303091489353,1.825536815109253,59.56999999267578,81.70399999511719
207,2.3672091227311354,1.8227021198272706,59.689999968261716,81.77799994140625
208,2.354974599984976,1.8088329175567628,60.07799996582031,81.84999999511719
209,2.3860382987902713,1.8102149267578125,60.13600001708984,81.76799998535157
210,2.3380484397594747,1.8032011458206176,60.07199998779297,81.93999999023437
211,2.3452287087073693,1.80356865234375,60.01799999267578,81.97999997070312
212,2.3478781489225535,1.8122627296447753,60.130000041503905,81.84800004150391
213,2.358688785479619,1.808939426651001,60.08999996826172,81.91200000976562
214,2.3428568060581503,1.809010055847168,60.2439999609375,81.90599996826172
215,2.3471186802937436,1.8084579275894166,60.03599997558594,81.83999999511718
216,2.3407125106224647,1.8060068640899658,60.10199999267578,81.96999998779297
217,2.3252308322833133,1.8072073823165893,60.067999997558594,81.86599999511719
218,2.320642787676591,1.8160728928375245,60.015999987792966,81.82999999511719
219,2.340759910069979,1.8119393385696412,60.09199998291015,81.77400000976563
220,2.3204801999605618,1.8164294943618775,60.081999998779295,81.806
221,2.323438809468196,1.8083828615951538,60.25799999267578,81.79000002441406
222,2.3182799357634325,1.8057544994354249,60.24999999633789,81.9840000390625
223,2.3034222492804894,1.7999350470352173,60.17199996582031,82.15800003662109
224,2.3012556296128492,1.8006936660003663,60.25200000732422,81.98600000732422
225,2.3045845398536096,1.8005902362442017,60.32999998779297,82.04400001708984
226,2.309533077936906,1.8035319439315796,60.333999990234375,81.88999999023437
227,2.3075158458489637,1.8033523585891724,60.344000004882815,81.96799998046875
228,2.310792381946857,1.8099027979660034,60.20999999755859,81.90399999023437
229,2.3002001964128933,1.7897620193099975,60.7880000390625,82.2619999609375
230,2.293257873791915,1.7922392694091798,60.51400001708984,82.18799998779296
231,2.2908954987159142,1.8033278633880616,60.28400000732422,82.08000001708984
232,2.2980559330720167,1.7986454499053954,60.52200003173828,82.1900000366211
233,2.2892267520611105,1.7990093263244629,60.56799999511719,82.03000001708985
234,2.2793665665846605,1.809498369293213,60.46799998779297,82.01599996826172
235,2.289376511023595,1.7948081481170655,60.55200000976563,82.22199995605469
236,2.264758362219884,1.804092718887329,60.485999987792965,82.04400001220704
237,2.266891204393827,1.7954510443878173,60.494000036621095,82.01199998535157
238,2.2851142424803514,1.793319212875366,60.70999998779297,82.17199998291015
239,2.2714857046420756,1.7894924411392212,60.468000041503906,82.34600006103516
240,2.2757371939145603,1.7849983432006835,60.90799996582031,82.30400000488281
241,2.255664486151475,1.796912984008789,60.53800001708984,82.11400001708985
242,2.2490980533453135,1.7923090699005126,60.471999985351566,82.17400000976562
243,2.267044810148386,1.7885796320343017,60.61599998046875,82.24400001708985
244,2.246474165182847,1.7978369884109497,60.828000009765624,82.16000001708984
245,2.2438327074050903,1.7841400501251221,60.818000017089844,82.26400003417969
246,2.241406266505902,1.7930857299423217,60.71799998779297,82.13799998046875
247,2.2431264107043924,1.7949462949752808,60.67600001464844,82.2500000048828
248,2.256751285149501,1.7931652068328858,60.936000017089846,82.27400003417969
249,2.2323849430451026,1.7902332209777831,60.824000017089844,82.31400004638672
250,2.2420524817246656,1.7931655808639526,60.65199999023437,82.10000001953125
251,2.234488849456494,1.7973905464553832,60.600000020751956,82.1860000415039
252,2.213442004643954,1.8011726346969605,60.58599997680664,82.17000001464844
253,2.2225127862049985,1.7983103514099121,60.65400001220703,82.15999997802734
254,2.2234486983372617,1.8066082027816772,60.62199999267578,82.13400001708985
255,2.207583344899691,1.7943554419326782,60.83799999023437,82.17200001220704
256,2.202860039014083,1.7912679877090454,60.945999958496095,82.15200001708985
257,2.198685343448932,1.7947301321792604,60.8899999609375,82.2880000390625
258,2.2040393352508545,1.7975322734451293,60.71200000732422,82.25200000976562
259,2.1961722190563497,1.7928607455444336,60.93399998291016,82.38000000732421
260,2.1780503254670363,1.7933639837646485,61.29000000488281,82.1940000341797
261,2.1769794042293844,1.7937577603912354,60.90400003417969,82.2600000390625
262,2.1915614971747766,1.7905693069076538,60.78400002441406,82.2860000341797
263,2.1853715089651256,1.7869742835617066,60.91000001464844,82.38600000488282
264,2.201985918558561,1.8017332744598389,60.823999958496096,82.23000000732422
265,2.1792536194507894,1.787684747428894,61.08799998779297,82.3340000390625
266,2.1544631398641148,1.7806584004974366,61.22000001220703,82.42399998535156
267,2.1686985171758213,1.8017208921813965,60.78400001220703,82.1180000415039
268,2.1613104664362393,1.7835235385894774,61.23999995849609,82.34600001708985
269,2.1670337411073537,1.7898546141815186,60.83000001220703,82.1860000415039
270,2.1612011790275574,1.7946220553588867,60.91799998779297,82.18799998535157
271,2.1566230058670044,1.7880914064788818,61.05200000976563,82.4200000341797
272,2.148956385942606,1.7868940051651,61.001999990234374,82.35399999023437
273,2.1400245749033413,1.7805920973587037,61.25800001464844,82.39600001220703
274,2.1437681363179135,1.7911839790725708,61.08200000732422,82.31199998046876
275,2.1444143744615407,1.7945451096343994,60.84599996826172,82.19599999023437
276,2.1456422759936404,1.7858588064193726,61.238000014648435,82.4080000390625
277,2.1283502464111033,1.7865737559509278,60.98999998779297,82.44000000732422
278,2.1277078848618727,1.7878486672973632,61.212000031738285,82.16199998291016
279,2.1262256388480845,1.779383014755249,61.29599998291015,82.4700000048828
280,2.131524246472579,1.7840051616668702,61.25199997802734,82.42999997558594
281,2.1273186252667355,1.8000493770217896,61.06400000732422,82.32200003417968
282,2.1273310413727393,1.7922770011138915,61.17600000976562,82.31399998779297
283,2.1182741752037635,1.7928609398269653,61.14800001220703,82.24800000732422
284,2.128310698729295,1.7959978673171997,61.078000012207035,82.3500000366211
285,2.126450391916128,1.7801743966293335,61.34799995117187,82.35600003417969
286,2.112902643588873,1.7885611660385132,61.29999997070313,82.41400004394531
287,2.116780372766348,1.7879270442199706,61.20799998779297,82.32400001220704
288,2.105770468711853,1.7844226737976074,61.23800000976563,82.31799998535156
289,2.0955280363559723,1.7789760848236085,61.343999985351566,82.49800003173829
290,2.0942968749083004,1.782514067955017,61.41799998291015,82.45199998779297
291,2.1066368313936086,1.7827109075927734,61.40600000976563,82.46400001220704
292,2.1095801844046664,1.7864930453109742,61.30200000976563,82.3080000390625
293,2.0857437551021576,1.7844253624725341,61.42199998535156,82.3980000390625
294,2.0959542210285482,1.786309712524414,61.655999958496096,82.44000003417969
295,2.080982724061379,1.7900013570785522,61.41999999511719,82.35200006591796
296,2.087779510479707,1.7786989834213256,61.478000034179686,82.49800003417968
297,2.088647113396571,1.7865890802764892,61.42599998779297,82.3000000366211
298,2.0879113811713,1.7870378275680543,61.37999998291016,82.49599998291016
299,2.0685676771860857,1.7846212442016602,61.4599999609375,82.4420000366211
300,2.083243111005196,1.7846575004577636,61.4739999609375,82.50800000976562
301,2.0746690860161414,1.786047021369934,61.496000031738284,82.47800001220703
302,2.0656778651934404,1.792708224067688,61.21199997802734,82.23200001464843
303,2.0650605307175565,1.7825251059341432,61.45199998535156,82.51000001220703
304,2.0763130829884457,1.7903241054916381,61.54800000976562,82.43000003173829
305,2.0540417478634763,1.788891701965332,61.43399998535156,82.46200000732422
306,2.071624281314703,1.7821183445358277,61.5199999609375,82.51600000732422
307,2.0577474740835338,1.7850077967453002,61.40599998291015,82.30200003417968
308,2.065175175666809,1.7921920712661743,61.435999982910154,82.33000003417969
309,2.0479064881801605,1.7872759828948974,61.51999998291016,82.41200000732422
310,2.0331626419837656,1.7891257109832763,61.4059999633789,82.39200000732421
311,2.0441931050557356,1.7884841537094116,61.50799995605469,82.35600001220703
312,2.0452477679802823,1.7819840474319457,61.663999982910155,82.57600000976562
313,2.0389873408354244,1.7872749263763428,61.60199998779297,82.41600000976563
314,2.0268673048569608,1.7899088373565675,61.4720000366211,82.43000003417968
315,2.02796058012889,1.7878304159927367,61.623999990234374,82.32999999023437
316,2.05434928719814,1.7863753147888184,61.67000002929687,82.51200000976563
317,2.039583607361867,1.7862741402435303,61.53400000976563,82.46199997802735
318,2.0095163675454946,1.7821767837524414,61.48599998046875,82.57000003417969
319,2.0330557891955743,1.7870454328155518,61.65800002929687,82.4660000366211
320,2.0300815334686866,1.7900521900558473,61.52600005615234,82.4780000366211
321,2.0257763541661777,1.7847294413757324,61.674000036621095,82.42200000976563
322,2.025540766807703,1.785807410583496,61.62400000488281,82.56800003417969
323,2.012425782588812,1.7851442974853515,61.758000012207035,82.5680000366211
324,2.0178794860839844,1.784584090385437,61.70000003662109,82.54400000732421
325,2.029275369185668,1.7858370385742188,61.78800000732422,82.49400005615234
326,2.028172243099946,1.78573980884552,61.682000012207034,82.63600000732421
327,2.0147606822160573,1.7881386809539794,61.5759999609375,82.5140000366211
328,2.01076254936365,1.787215870666504,61.6079999609375,82.54800000976563
329,2.030760657328826,1.7854755017471313,61.581999982910155,82.50000003417969
330,2.016307629071749,1.785805743713379,61.66199998046875,82.48600006103516
331,1.9999070190466368,1.7880105184936523,61.66199999023438,82.47800003417969
332,2.016102380477465,1.7866956618499756,61.63800003173828,82.54000000976562
333,2.02246302824754,1.7866443723297118,61.75599995849609,82.52400003417969
334,2.0091923016768236,1.7877794025802611,61.685999982910154,82.49000000732421
335,1.9906225777589357,1.7876913801193237,61.66599998535156,82.54000000732422
336,2.014049422282439,1.7835408462524414,61.778000007324216,82.57400000732422
337,2.003308871617684,1.787941752243042,61.74200003417969,82.52400000732422
338,2.000008592238793,1.7848041652297975,61.67400003173828,82.58400003417968
339,2.0023756944216213,1.7864382981109619,61.74799998535156,82.55600000976563
340,1.9970998351390545,1.787488906364441,61.64600000732422,82.59800005615234
341,2.017180344233146,1.7845908116531373,61.72000000976563,82.57800003417968
342,2.0029844756309805,1.786051749458313,61.78200003662109,82.59400003417969
343,1.994951605796814,1.7858939167785643,61.73600003173828,82.56600000732422
344,2.0009386356060324,1.7878452555084228,61.72600000732422,82.50800000976562
345,1.9850154335682209,1.7863321112823487,61.74600003417969,82.58200000976562
346,2.003367318556859,1.7868356281661988,61.75199998291016,82.55400003662109
347,1.9978690949770121,1.7867847818756104,61.67400000732422,82.5140000366211
348,2.0033954771665425,1.786534850883484,61.71600000732422,82.58400003417968
349,1.997979984833644,1.7866053561782838,61.71200000732422,82.55200000976562
350,1.9985276437722719,1.7878791881942748,61.71800003417969,82.58000003417969
351,2.006398950631802,1.7873017522430419,61.686000034179685,82.59400000976562
352,2.000204865749066,1.7877268940353395,61.73000000732422,82.58600000976563
353,1.9975023246728456,1.7866936767959594,61.706000031738284,82.63600000732421
354,2.0007616671232076,1.7851859782028199,61.74400003173828,82.61000000976563
355,1.9835836979059072,1.7886737063980103,61.69200000732422,82.58800000732423
356,1.9812054496545057,1.7865475971603393,61.70400003173828,82.61000000732422
357,1.995458802351585,1.7864482036209106,61.709999982910155,82.60400000732422
358,2.0047903588184943,1.7871174921798707,61.706000009765624,82.58800003417969
359,1.9981594704664671,1.7868501596069335,61.73600000732422,82.59800003417969
